scenario,time_s,x,bot,area,vttc_s,dlog,corridor,lateral,proximity,urgency,speed,turn,risk,risk_class,command
side_safe_obstacle,10.0,0.14,0.5,0.08,9.0,-0.0785,False,-0.72,0.3872,0.0,0.7692,0.0,0.1601,LOW,HOLD_COURSE
side_safe_obstacle,10.2,0.1381,0.4975,0.0787,9.0,-0.0796,False,-0.7238,0.3846,0.0,0.7686,0.0,0.1605,LOW,HOLD_COURSE
side_safe_obstacle,10.4,0.1362,0.495,0.0775,9.0,-0.0804,False,-0.7275,0.382,0.0,0.7687,0.0,0.1605,LOW,HOLD_COURSE
side_safe_obstacle,10.6,0.1344,0.4925,0.0763,9.0,-0.0809,False,-0.7312,0.3794,0.0,0.7694,0.0,0.16,LOW,HOLD_COURSE
side_safe_obstacle,10.8,0.1325,0.4901,0.075,9.0,-0.0811,False,-0.7349,0.3769,0.0,0.77,0.0,0.1595,LOW,HOLD_COURSE
side_safe_obstacle,11.0,0.1307,0.4876,0.0738,9.0,-0.0809,False,-0.7385,0.3744,0.0,0.7707,0.0,0.159,LOW,HOLD_COURSE
side_safe_obstacle,11.2,0.129,0.4853,0.0726,9.0,-0.0804,False,-0.7421,0.3719,0.0,0.7713,0.0,0.1585,LOW,HOLD_COURSE
side_safe_obstacle,11.4,0.1272,0.483,0.0715,9.0,-0.0795,False,-0.7455,0.3695,0.0,0.7719,0.0,0.158,LOW,HOLD_COURSE
side_safe_obstacle,11.6,0.1255,0.4807,0.0704,9.0,-0.0782,False,-0.7489,0.3672,0.0,0.7725,0.0,0.1576,LOW,HOLD_COURSE
side_safe_obstacle,11.8,0.1239,0.4786,0.0693,9.0,-0.0765,False,-0.7521,0.365,0.0,0.7731,0.0,0.1571,LOW,HOLD_COURSE
side_safe_obstacle,12.0,0.1224,0.4765,0.0682,9.0,-0.0744,False,-0.7553,0.3628,0.0,0.7736,0.0,0.1567,LOW,HOLD_COURSE
side_safe_obstacle,12.2,0.1209,0.4745,0.0673,9.0,-0.0719,False,-0.7582,0.3607,0.0,0.7742,0.0,0.1563,LOW,HOLD_COURSE
side_safe_obstacle,12.4,0.1195,0.4726,0.0663,9.0,-0.069,False,-0.7611,0.3588,0.0,0.7747,0.0,0.1559,LOW,HOLD_COURSE
side_safe_obstacle,12.6,0.1181,0.4708,0.0654,9.0,-0.0657,False,-0.7637,0.3569,0.0,0.7751,0.0,0.1556,LOW,HOLD_COURSE
side_safe_obstacle,12.8,0.1169,0.4692,0.0646,9.0,-0.0619,False,-0.7662,0.3552,0.0,0.7756,0.0,0.1552,LOW,HOLD_COURSE
side_safe_obstacle,13.0,0.1157,0.4676,0.0638,9.0,-0.0578,False,-0.7685,0.3536,0.0,0.776,0.0,0.1549,LOW,HOLD_COURSE
side_safe_obstacle,13.2,0.1147,0.4662,0.0631,9.0,-0.0533,False,-0.7707,0.3521,0.0,0.7763,0.0,0.1546,LOW,HOLD_COURSE
side_safe_obstacle,13.4,0.1137,0.4649,0.0625,9.0,-0.0484,False,-0.7726,0.3508,0.0,0.7767,0.0,0.1544,LOW,HOLD_COURSE
side_safe_obstacle,13.6,0.1129,0.4638,0.0619,9.0,-0.0432,False,-0.7743,0.3496,0.0,0.777,0.0,0.1542,LOW,HOLD_COURSE
